panel,detector,budget,max_events_ratio,max_tiw_ratio,frac_violate_events,frac_violate_tiw,pass_rate,frac_violate_any,n_windows
full,fused_sp,1.25,0.8,2.7777777777777777,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp,1.5,0.6666666666666666,2.7777777777777777,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp,2.0,0.5,2.7777777777777777,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp_lrt_delta,0.25,2.6666666666666665,1.6666666666666665,1.0,0.3333333333333333,0.0,1.0,3
full,fused_sp_lrt_delta,0.5,2.0,1.9444444444444444,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp_lrt_delta,0.75,0.8888888888888888,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp_lrt_delta,1.0,1.0,2.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp_lrt_delta,1.25,0.8,2.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp_lrt_delta,1.5,0.6666666666666666,2.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,fused_sp_lrt_delta,2.0,0.5,2.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,max_abs,0.25,4.0,1.3888888888888888,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,3
full,max_abs,0.5,2.0,2.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,max_abs,0.75,1.3333333333333333,2.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,max_abs,1.0,1.0,2.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,max_abs,1.25,0.5333333333333333,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,max_abs,1.5,0.4444444444444444,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,max_abs,2.0,0.3333333333333333,2.222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,pc_t2,0.25,2.6666666666666665,1.111111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,3
full,pc_t2,0.5,2.0,2.222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
full,pc_t2,0.75,1.3333333333333333,2.222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3
