panel,detector,budget,max_events_ratio,max_tiw_ratio,frac_violate_events,frac_violate_tiw,pass_rate,frac_violate_any,n_windows
all_only,fused_sp_lrt_delta,2.0,0.8333333333333334,3.703703703703704,0.0,1.0,0.0,1.0,3
all_only,max_abs,0.25,5.333333333333333,3.1481481481481484,1.0,0.6666666666666666,0.0,1.0,3
all_only,max_abs,0.5,2.6666666666666665,3.1481481481481484,1.0,0.6666666666666666,0.0,1.0,3
all_only,max_abs,0.75,1.7777777777777777,4.444444444444445,1.0,1.0,0.0,1.0,3
all_only,max_abs,1.0,1.6666666666666667,4.444444444444445,1.0,1.0,0.0,1.0,3
all_only,max_abs,1.25,1.3333333333333335,4.444444444444445,0.6666666666666666,1.0,0.0,1.0,3
all_only,max_abs,1.5,1.1111111111111112,4.444444444444445,0.6666666666666666,1.0,0.0,1.0,3
all_only,max_abs,2.0,0.8333333333333334,4.444444444444445,0.0,1.0,0.0,1.0,3
all_only,pc_t2,0.25,4.0,1.2962962962962963,1.0,0.3333333333333333,0.0,1.0,3
all_only,pc_t2,0.5,3.3333333333333335,2.5925925925925926,1.0,0.6666666666666666,0.0,1.0,3
all_only,pc_t2,0.75,2.2222222222222223,2.777777777777778,1.0,0.6666666666666666,0.0,1.0,3
all_only,pc_t2,1.0,1.6666666666666667,2.777777777777778,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
all_only,pc_t2,1.25,1.3333333333333335,2.777777777777778,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
all_only,pc_t2,1.5,1.1111111111111112,2.777777777777778,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
all_only,pc_t2,2.0,0.8333333333333334,2.777777777777778,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
all_only,res_energy,0.25,4.0,1.6666666666666667,1.0,0.3333333333333333,0.0,1.0,3
all_only,res_energy,0.5,3.3333333333333335,2.962962962962963,1.0,0.6666666666666666,0.0,1.0,3
all_only,res_energy,0.75,1.7777777777777777,3.5185185185185186,1.0,0.6666666666666666,0.0,1.0,3
all_only,res_energy,1.0,1.3333333333333333,3.5185185185185186,0.6666666666666666,0.6666666666666666,0.0,1.0,3
all_only,res_energy,1.25,1.0666666666666667,3.5185185185185186,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3
all_only,res_energy,1.5,1.1111111111111112,4.2592592592592595,0.3333333333333333,1.0,0.0,1.0,3
all_only,res_energy,2.0,0.8333333333333334,4.2592592592592595,0.0,1.0,0.0,1.0,3
all_only,stale,0.25,0.0,0.0,0.0,0.0,1.0,0.0,3
all_only,stale,0.5,0.0,0.0,0.0,0.0,1.0,0.0,3
all_only,stale,0.75,0.0,0.0,0.0,0.0,1.0,0.0,3
all_only,stale,1.0,1.3333333333333333,0.7407407407407407,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,3
all_only,stale,1.25,1.0666666666666667,0.7407407407407407,0.0,0.0,1.0,0.0,3
all_only,stale,1.5,0.8888888888888888,0.7407407407407407,0.0,0.0,1.0,0.0,3
all_only,stale,2.0,0.6666666666666666,0.7407407407407407,0.0,0.0,1.0,0.0,3
full,T2,0.25,5.333333333333333,1.851851851851852,1.0,0.3333333333333333,0.0,1.0,3
full,T2,0.5,4.0,3.5185185185185186,1.0,1.0,0.0,1.0,3
full,T2,0.75,1.7777777777777777,4.2592592592592595,1.0,1.0,0.0,1.0,3
full,T2,1.0,1.3333333333333333,4.2592592592592595,0.6666666666666666,1.0,0.0,1.0,3
full,T2,1.25,1.3333333333333335,4.444444444444445,0.3333333333333333,1.0,0.0,1.0,3
full,T2,1.5,1.1111111111111112,4.444444444444445,0.3333333333333333,1.0,0.0,1.0,3
full,T2,2.0,0.8333333333333334,4.444444444444445,0.0,1.0,0.0,1.0,3
